Hero_Role,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Dark Willow_offlane,-5.752382e-25,1.287703e-25,4.7049947e-25,-8.585352e-25,-2.9053964e-24,-4.490792e-24,-2.637126e-24,-3.055033e-24,-5.1891053e-25,-2.7974735e-24,-4.18684e-25,-1.2802897e-23,5.7144283e-24,-1.3523222e-24,-8.660679e-25,-2.604615e-25
Dark Willow_softsup,0.006476266,-0.009851192,-0.0042947447,0.006143858,-0.0038737024,0.0043633236,-0.0022288316,-0.011145487,0.0018854269,0.006328138,0.0028870555,-0.0006426232,-0.0045212093,-0.004377803,0.008411826,0.0024963804
Dark Willow_hardsup,0.006394691,-0.009722081,-0.004272458,0.0060801515,-0.0038353025,0.0042981487,-0.0022462914,-0.010977944,0.0018679092,0.006289027,0.0027949174,-0.00060386787,-0.0044910978,-0.0043586236,0.008232599,0.0025060542
Dark Willow_carry,3.6276284e-25,-4.0546496e-24,7.6372203e-25,-4.8787994e-24,5.7222787e-25,-1.9740172e-25,4.766037e-25,-1.5130037e-24,2.0217201e-24,-1.2346443e-24,-1.3460867e-24,2.101904e-24,-2.3717417e-24,-1.1884181e-24,-5.0891907e-25,1.5608857e-24
Pangolier_mid,0.00089274906,-0.0056029614,-0.002225876,0.00034530263,-0.002326085,0.00030844015,-0.0006526025,-0.0033487736,0.0015257013,0.006772103,0.0030210884,0.0015336489,-0.00048626846,-0.0013184424,0.003509301,0.005551685
Pangolier_offlane,0.0010975038,-0.005538041,-0.0021521025,0.00028975913,-0.0021607864,0.000500243,-0.0005341796,-0.003672694,0.0014798699,0.0065090233,0.0026647947,0.0013866981,-0.0007027855,-0.0009833358,0.0033608838,0.0054186
Pangolier_softsup,4.274585e-24,1.6144467e-25,-2.2305651e-24,8.698329e-25,-5.296097e-25,1.825369e-24,2.0960488e-24,-3.254197e-25,-3.9678844e-24,-4.4391806e-25,8.145939e-25,6.3760225e-26,-4.2137636e-25,4.1238867e-24,-5.179536e-26,1.6963799e-24
Pangolier_hardsup,-3.2154335e-25,-1.7140104e-24,-4.581932e-24,-6.894363e-24,6.2872005e-24,1.0610723e-24,1.959692e-24,-4.703654e-24,2.2461035e-24,-2.350453e-25,4.0241668e-26,-7.2143164e-25,1.4741194e-24,8.1763776e-25,8.563266e-24,-2.3471458e-24
Pangolier_carry,-2.5598446e-24,1.334235e-26,-1.9253334e-26,4.9633677e-24,-5.6260633e-25,-6.401264e-25,-4.7399796e-24,9.798117e-25,-1.5551663e-25,3.6289274e-24,-5.9878392e-24,-3.2149078e-24,-8.341155e-24,-1.805754e-24,1.9637572e-24,-1.3999655e-24
Grimstroke_mid,4.247755e-24,-7.9814037e-25,-1.3947569e-24,-1.6037449e-25,3.2627228e-25,-2.3426086e-24,1.5509836e-24,4.96673e-25,1.6944807e-24,-5.279029e-24,2.3523817e-25,-1.9003316e-24,2.25176e-25,5.7492983e-24,-4.806126e-24,5.8400852e-27
Grimstroke_offlane,5.234908e-25,-3.4581856e-24,-2.00328e-24,-1.281767e-24,2.2811942e-24,1.6297747e-25,2.9876823e-24,2.9646052e-24,-1.666645e-24,-5.901353e-25,7.4295556e-25,8.552644e-25,-9.03609e-25,-3.6795855e-25,7.2239647e-25,-1.4833539e-24
Grimstroke_softsup,-5.6360158e-25,1.3438623e-25,-9.651574e-25,2.6719618e-24,2.6438527e-24,7.3779305e-24,2.1422267e-25,-8.49095e-25,2.3423047e-24,4.7506284e-24,-4.2724525e-24,-4.1510326e-24,-1.32252235e-24,-3.2446096e-25,1.30497335e-24,-3.761442e-24
Grimstroke_hardsup,0.0009946696,-0.0051447097,-0.00042614777,0.0057663294,0.0011485602,0.0044009313,0.0012077859,-0.006893973,-0.00027916243,0.0013218916,-3.058747e-05,0.0014947511,-0.0016699922,-0.00089596654,0.006082039,-0.00051156816
Grimstroke_carry,-6.1745772e-24,4.481396e-24,-8.437428e-25,4.9913527e-25,-1.5308506e-24,-2.3996882e-25,-1.9962677e-24,-3.3299195e-24,-1.3594028e-24,-4.635194e-25,-6.9886193e-25,-7.7280645e-25,9.476608e-25,2.0809622e-24,6.717133e-24,-7.883369e-25
Hoodwink_mid,-4.1721607e-24,-2.1777955e-24,8.1060374e-25,-1.0736205e-25,-2.7214837e-24,-2.87561e-25,5.1524773e-24,-6.352339e-25,1.7218372e-24,-2.3718921e-24,1.7971527e-24,-3.1017173e-24,1.8475428e-25,-4.2845535e-25,3.1225984e-24,2.881058e-25
Hoodwink_offlane,-2.5547706e-24,-3.0437295e-24,-4.6572664e-24,4.978758e-25,1.1400564e-24,-9.748725e-25,-9.702417e-25,-1.9957976e-24,-2.7492212e-25,8.304814e-25,2.684498e-24,-1.619165e-25,3.9859727e-25,2.5797047e-24,-3.505802e-24,2.5752865e-24
Hoodwink_softsup,-0.008668876,0.008650187,0.0027037505,-0.008825642,0.0039828685,-0.007226037,0.0045525255,0.012897976,0.0023405205,-0.0034895395,-0.0051518404,-0.0016067838,0.004718364,0.0059637586,-0.0077356985,-0.0026544281
Hoodwink_hardsup,-0.005723648,0.005276728,0.0016752187,-0.0035983822,0.001636755,-0.0035435096,0.0014250691,0.008947221,0.0010304078,-0.001005536,-0.0028882208,0.00028220215,0.0027394,0.0012205734,-0.003491212,-0.0018184584
Hoodwink_carry,-1.4979522e-24,3.8016425e-25,-3.6982162e-24,-4.2945813e-24,5.5145913e-25,-1.874922e-24,2.160668e-24,5.5114935e-24,-1.7989535e-24,5.2143686e-24,-1.2748229e-24,-1.2268816e-25,-5.460134e-25,7.2037013e-25,-6.189881e-26,-1.0099643e-24
Void Spirit_mid,0.0032190685,-0.008635438,-0.010868889,0.0077155903,-0.0106014935,0.005738643,-0.0013205025,-0.003752887,0.010453851,0.006366154,-0.008266617,-0.0030099002,-0.005318088,-0.008838805,0.0043516676,0.0020958309
Void Spirit_offlane,1.7213592e-24,2.2678272e-26,-7.59662e-24,4.10028e-24,-1.962342e-24,3.1080641e-25,3.0467636e-24,4.0276646e-24,1.3522293e-24,3.1030573e-25,3.0274537e-24,-1.6828745e-25,-1.1154896e-24,-5.5344864e-25,8.934918e-25,-2.1964427e-25
Void Spirit_softsup,3.742871e-24,-4.579662e-25,2.1018984e-25,2.1763602e-25,3.8745037e-24,1.1910046e-24,1.1939439e-25,1.2150138e-24,-1.493932e-24,2.5945235e-24,-4.0864005e-24,-8.1532886e-25,2.296853e-24,1.447276e-24,2.7724886e-25,-3.5152579e-25
Void Spirit_hardsup,9.308464e-25,-2.6556892e-24,-7.3776757e-25,2.0716045e-24,-1.9396327e-24,-1.9352632e-26,-8.062575e-25,6.170858e-24,9.884446e-25,2.3979476e-25,2.9405764e-24,4.2917772e-24,-7.494361e-25,-1.7428286e-24,-3.4964978e-26,-1.7800986e-24
Void Spirit_carry,5.658512e-25,6.359117e-25,2.191462e-24,-1.1265153e-24,-5.600686e-24,3.4358127e-25,-6.6004234e-25,4.6126043e-25,8.0250603e-25,4.6088232e-24,-3.2971339e-24,-1.9524554e-24,-1.3211676e-24,9.545838e-26,4.6472553e-24,-6.649782e-26
Snapfire_mid,-1.9135354e-24,6.61382e-25,-6.9194293e-26,-4.1665464e-26,-4.245257e-25,2.4118263e-24,1.1949607e-24,3.73237e-24,-1.9119677e-24,2.289074e-24,4.7852464e-24,1.7862544e-24,2.7089336e-25,-5.6645553e-25,3.083105e-26,-5.4137295e-25
Snapfire_offlane,3.2414772e-24,2.354856e-24,3.2983906e-25,-1.3416454e-24,-4.604084e-24,-4.7823107e-24,-2.1617436e-25,-7.152678e-25,-2.3348468e-24,-1.2384734e-24,-8.6615547e-26,8.936997e-25,3.2388106e-24,1.0614815e-24,-5.1903395e-24,5.1328655e-25
Snapfire_softsup,-0.0015219774,0.0005417713,-0.0031839297,-0.0015037225,-0.003552463,-0.002074451,-0.00038046588,0.0054514837,0.0071146637,0.002228414,-0.0017287254,-0.0019121845,0.00069432624,-0.0026223506,-0.0022354121,0.0021912737
Snapfire_hardsup,0.0010390314,-0.003968397,0.0032051106,-0.0009878911,0.0024577917,-0.0025706298,0.003967452,-0.002504857,0.0032337927,0.0037652957,0.004011996,0.0009178501,0.0006080523,0.00021832308,0.0074511813,0.0018611436
Snapfire_carry,-6.1074942e-25,1.4714047e-24,-4.4810573e-25,-5.6994796e-25,-3.392991e-25,4.877917e-24,2.038731e-24,4.673487e-25,-4.4019756e-24,-3.8675436e-24,-1.0193568e-23,2.6932315e-24,1.866476e-24,3.7206842e-25,3.4195416e-24,-8.891393e-25
Mars_mid,-1.7684664e-24,1.5824099e-24,1.0635532e-24,-4.97774e-25,-6.323082e-25,-1.5528521e-24,-4.3174965e-24,-3.348892e-25,9.178425e-25,3.9767283e-24,1.8894106e-26,-2.1450075e-24,1.5514126e-25,1.4436768e-24,-5.9202725e-24,1.0438021e-24
Mars_offlane,1.598726e-24,1.0615953e-23,2.3565913e-25,6.403449e-24,-1.1651276e-24,-1.6867799e-25,2.7279882e-25,1.933768e-24,-3.0012387e-24,-1.0394999e-24,-2.8321894e-25,1.4617014e-24,5.021643e-24,1.5826273e-24,4.731389e-25,-2.2910735e-24
Mars_softsup,0.0012113915,0.0055982047,0.006553397,-0.0008792848,0.008617156,0.0026997526,0.0014863092,-0.003470728,-0.008697758,-0.010196848,-0.00039947542,7.969531e-06,-0.0003553538,0.005985562,-0.0011560887,-0.008549408
Mars_hardsup,7.5217375e-24,-3.8599185e-24,-6.3958318e-24,1.6503731e-24,9.2448755e-24,2.3693356e-25,-6.175767e-24,-7.034832e-24,-1.1186411e-24,2.213615e-24,-2.5638447e-24,-1.959261e-25,4.5989143e-24,-2.3620673e-24,-2.7689665e-24,-5.3869186e-25
Mars_carry,-4.739761e-25,5.9813367e-25,2.1149964e-24,5.6312836e-27,-2.8272824e-25,1.72813e-24,-1.8281692e-24,-6.679175e-24,3.8962032e-25,8.533414e-25,-2.8878241e-24,2.026322e-24,5.362715e-25,-2.0064596e-25,-1.2180643e-24,2.5415839e-25
Ringmaster_mid,2.2298873e-24,-3.541683e-24,-7.067825e-25,-4.3929802e-24,1.8138205e-26,-2.2207791e-24,-1.6675348e-24,-1.3930654e-24,-3.4461866e-24,-3.4653888e-25,3.7048133e-25,-1.1335365e-23,9.587389e-25,-5.046788e-25,-4.2431913e-24,-1.590213e-26
Ringmaster_offlane,3.060343e-24,-2.8564413e-24,2.3907978e-25,-1.0593568e-24,3.794139e-25,1.0434065e-24,2.9303465e-24,-2.899838e-24,-7.9475005e-25,-7.9105973e-26,2.6990002e-24,6.294765e-25,1.1861587e-24,-1.5877157e-24,6.841433e-24,3.5335614e-25
Ringmaster_softsup,-1.776706e-24,1.0908901e-24,-1.8662696e-24,-3.6021294e-24,-6.8745195e-25,-4.382933e-25,5.808806e-25,-9.35777e-25,-6.3054847e-24,-3.41195e-24,-3.4778605e-24,2.5886437e-24,-1.8705135e-25,5.60152e-25,-1.29003755e-24,-1.990726e-24
Ringmaster_hardsup,-0.0036636896,0.0049581644,0.0036367145,0.00023526218,0.00090283726,0.00044960363,-0.00014721713,0.005915556,0.003209916,-0.004794185,-0.004458816,-0.00018849617,-0.0015486965,9.131007e-05,-0.00088517094,-0.007219512
Ringmaster_carry,-2.585152e-24,-4.6430667e-25,3.5024734e-25,-1.4903762e-25,3.056553e-25,3.1210954e-25,-1.5051239e-24,-2.3103837e-24,-3.8455427e-24,2.222237e-24,9.514104e-25,-1.0546643e-24,3.0470762e-24,5.4925292e-24,2.2556677e-24,8.550897e-25
Dawnbreaker_mid,-0.0032291089,0.002315627,-0.0043442235,0.00032738096,-0.0066255494,-0.0023796037,-0.0017758606,0.011347997,0.006801584,0.00072099257,-0.0090347,-0.0031102556,0.0010617694,-0.0047995644,-0.0034167466,-0.0003065055
Dawnbreaker_offlane,-0.006046155,0.005809809,-0.0011375664,-0.0019172281,-0.0045135785,-0.0008156455,0.00012565956,0.012649184,0.006500061,-0.003856609,-0.013762203,-0.0048812237,0.0005874929,-0.0008636195,-0.007921869,-0.002649484
Dawnbreaker_softsup,-6.3044777e-27,-1.783551e-24,-4.228983e-25,-6.0928224e-24,3.1808647e-24,-7.365694e-25,3.6620296e-24,1.2311283e-24,-1.3539323e-24,1.2592604e-25,-2.4365599e-25,-1.2018507e-24,5.013074e-25,-2.0235303e-25,-7.2739967e-25,-1.0632662e-24
Dawnbreaker_hardsup,2.118351e-24,3.816154e-26,-7.597572e-25,2.2873334e-24,2.2944771e-25,-2.5903088e-24,-4.6791766e-24,9.836544e-25,2.4710472e-24,1.3397222e-24,-2.2034528e-24,9.400409e-25,-3.4092916e-24,-2.9402686e-24,-6.7980463e-25,-8.219036e-24
Dawnbreaker_carry,1.3867913e-25,-4.5955246e-24,-2.4206522e-25,3.5892556e-24,-1.0816256e-24,-5.529826e-24,-6.1012183e-24,-2.448446e-25,-6.524701e-25,-3.069342e-24,-2.784975e-24,-4.8156507e-24,-2.0179587e-24,-1.7504157e-24,-1.0082129e-24,8.760056e-24
Marci_mid,0.0011395179,0.00051511923,0.0011777225,-0.0010839605,0.002609057,-0.00042107815,0.0010586912,-0.0024888357,-0.0035620416,-0.0037038617,0.0014034918,-0.0013180537,0.000931024,0.0021808,-0.0014257018,-0.0014199417
Marci_offlane,0.0011489046,0.0019364337,0.0010808192,-0.0015247982,0.0027332732,-8.667778e-05,0.0014354209,-0.0023269807,-0.0028736186,-0.0042679915,0.00017778519,-0.0012588889,7.352422e-06,0.0024773083,-0.0024560792,-0.0014883988
Marci_softsup,-5.343037e-24,-1.4199399e-24,1.4349667e-24,2.3189032e-24,3.0908216e-25,-1.4779429e-24,-1.0976848e-24,-1.5428757e-24,4.726911e-24,-4.98283e-25,7.240541e-25,5.968009e-26,3.023376e-24,-4.81653e-25,7.0417176e-26,-1.2023981e-24
Marci_hardsup,0.0011718186,0.00018762259,0.0011575778,-0.00094027625,0.0025313331,-0.00046009768,0.0009330038,-0.002575272,-0.0036866867,-0.0035173239,0.0017004546,-0.001276918,0.0011060135,0.002083805,-0.0011949645,-0.0013651641
Marci_carry,-4.091523e-24,-7.3459995e-25,2.498649e-25,2.1155837e-24,3.5982135e-25,-1.3163401e-25,2.5610077e-24,1.0332283e-25,2.351402e-25,-8.9979585e-25,8.2655214e-25,1.373223e-24,-2.2121267e-24,1.1284175e-25,6.907328e-24,8.653986e-25
Primal Beast_mid,-0.00041491055,0.002425619,0.0020889563,-0.0017470224,0.0021428184,-0.0006617286,-0.0009841456,-0.00035546988,-0.0010936128,0.0007749988,0.0039448244,0.0050740396,0.00088405056,0.0013264741,-0.00064468634,-0.00085158495
Primal Beast_offlane,-0.0029333192,0.0041024215,0.0011490209,-0.00021114973,0.0011490089,-0.000780207,-0.0013948942,0.0021886006,0.00016289507,0.00041023933,0.003132862,0.0042156153,0.0008012511,0.0005856068,-0.0011524867,-0.0018471634
Primal Beast_softsup,-2.73848e-25,1.6871966e-24,-1.6518672e-24,-2.7292357e-24,8.41743e-25,4.1299014e-24,-7.863104e-26,2.1654616e-24,-2.9318398e-24,-3.548042e-25,-1.7681314e-25,1.9099447e-25,6.2128105e-24,1.5957955e-24,-5.24419e-25,1.2986771e-23
Primal Beast_hardsup,-5.135154e-24,-2.6045513e-24,-4.913992e-25,3.197399e-24,-1.7708152e-24,-1.2169659e-27,3.557514e-24,-1.7829797e-24,-2.3924098e-24,-2.045966e-24,2.3660162e-25,4.0509975e-25,1.5791654e-25,2.3384598e-26,7.672493e-25,-1.9179096e-24
Primal Beast_carry,3.4640377e-24,-9.150311e-25,5.7750338e-25,-6.559709e-24,-1.9640412e-24,8.285468e-24,1.0123014e-24,3.1060578e-24,-6.3749128e-24,-3.292731e-24,3.6106605e-24,1.5226e-24,1.6571512e-24,1.5206911e-25,-3.0079424e-25,2.5272942e-24
Muerta_mid,-0.0055439984,-0.0022707363,0.0019871609,0.00026794698,-0.001027298,-0.0025331997,-0.00096397277,0.0071479264,0.0019758972,0.0060948115,0.006442733,0.004059236,0.0008056806,-0.003930125,0.0056619234,0.0043810867
Muerta_offlane,-6.571955e-25,-1.4043099e-24,-1.2046734e-24,3.57182e-24,8.101353e-24,1.12334684e-23,9.426503e-25,-6.954375e-25,7.924124e-25,-2.8531545e-24,5.12033e-24,-7.0440516e-25,-1.5801702e-24,-1.4811386e-25,6.2313267e-25,8.898312e-24
Muerta_softsup,1.7277065e-25,-3.0674284e-25,-1.6822013e-24,-4.0779006e-25,2.6560493e-24,4.7306285e-24,-2.2003495e-25,-1.3677927e-24,-1.0618028e-24,6.579887e-25,1.0191954e-24,-7.633234e-24,-5.3340258e-24,-1.6097136e-25,3.507528e-25,6.4072166e-24
Muerta_hardsup,-5.4747884e-25,4.14449e-24,2.9444233e-27,2.5921008e-25,-3.957021e-24,-1.0946881e-24,-1.2160435e-24,-1.585422e-24,-3.394402e-24,1.4225408e-24,-8.631628e-25,-1.2373061e-24,-4.7606217e-24,1.1231013e-24,3.9463043e-25,-1.3702662e-26
Muerta_carry,-5.9802687e-25,-4.284817e-24,2.5891746e-24,3.913306e-24,2.4282736e-25,-1.2601497e-24,-1.2793855e-25,1.5986148e-25,-7.251701e-24,5.6277893e-24,2.029455e-24,-3.9190965e-24,-5.8517138e-24,-2.7516548e-25,2.179487e-25,2.2305811e-24
Kez_mid,-0.0023037822,0.003984907,-0.00020463456,-0.002501549,-0.0022422364,-0.0042903414,-0.0009460528,0.0064039254,0.0019645204,0.0006020194,-0.0020277689,0.0007625697,0.0023267367,-0.0029856334,-0.0045611956,-0.0006443735
Kez_offlane,4.4815156e-24,8.078044e-25,4.907637e-24,-2.5764383e-24,-4.9822394e-25,-8.421862e-25,7.891142e-24,-2.984873e-24,-1.19426175e-24,1.9252578e-24,-7.5551004e-25,-2.4191893e-24,-3.3130728e-25,8.1096227e-25,1.9149009e-25,-1.3205226e-24
Kez_softsup,-3.0081558e-24,6.336132e-25,2.1727357e-24,-2.9327048e-25,-1.7902202e-25,1.0676761e-24,1.8675643e-24,1.6719055e-24,3.1094073e-24,-4.9997618e-24,-3.236281e-24,1.4152953e-24,-9.957599e-26,-2.2449942e-24,3.9070136e-25,4.2572788e-24
Kez_hardsup,8.538931e-24,2.2534167e-25,1.3118164e-24,2.1404183e-25,7.0907354e-25,3.4758077e-25,-2.3806016e-24,-6.994035e-25,5.0684242e-24,1.701814e-24,4.338545e-24,-1.0165268e-24,4.6385944e-24,1.11907e-24,-5.4417075e-25,1.7587938e-24
Kez_carry,0.0045418395,0.00546675,-0.0002082666,-0.0025226227,-0.0011914598,-1.882622e-05,-0.0025532208,-0.0023274291,-0.0033066347,-0.0065159285,-0.0025635033,-0.0015221786,0.00017129468,-0.0013290019,-0.004988988,-0.004212963
Largo_mid,8.939425e-25,2.8249993e-24,-1.0650446e-25,3.9031556e-25,-3.3676358e-24,1.5355048e-24,-9.939269e-25,-5.262206e-25,-7.79156e-24,1.3834954e-24,-1.1814459e-25,2.9468441e-24,9.31737e-25,-2.5957789e-25,2.2131883e-24,4.651331e-25
Largo_offlane,-0.00056915893,-0.0007135072,-0.0042214445,-0.0022827496,-0.004097822,-0.0011791837,-0.00046123622,0.0070055015,0.0043700286,0.00084975787,-0.0074023856,-0.002769994,0.0017966223,-0.0027498472,-0.002450666,0.0020023552
Largo_softsup,-0.00022400617,-0.00011247955,-0.0033765256,-0.0026253653,-0.003218423,-0.0013256259,-0.00040557105,0.006198511,0.003995138,0.00014580613,-0.006411888,-0.0021057755,0.001914996,-0.002297163,-0.002476065,0.0010963182
Largo_hardsup,-0.000612389,-0.00082856143,-0.0043932563,-0.002185392,-0.004283063,-0.0011449239,-0.00051150797,0.007113848,0.0044373632,0.0009925792,-0.0075524664,-0.0028736615,0.001754222,-0.0028575142,-0.0024527651,0.0021710442
Largo_carry,-3.6298184e-24,1.949402e-24,1.25544255e-23,2.09209e-24,-5.916664e-25,3.3251923e-24,-5.2277524e-24,-9.63425e-26,-3.428387e-24,1.7015146e-24,8.65903e-25,4.3025827e-24,2.1753522e-24,-4.1052684e-24,2.7447676e-24,1.3461561e-25
